0411.png	0.3553074430664151	0.626254784624508
0255.png	0.35746989206770036	0.058355910452017684
0285.png	0.3609328919458204	0.09994862096483269
0414.png	0.362185609057231	0.7100561415341189
0409.png	0.3630672523537489	0.522272336579444
a9.png	0.36496779839598575	0.3480474193981025
0070.png	0.37705637358078425	0.47782792556286935
0422.png	0.3789412201369866	0.7057493885124687
0071.png	0.38035006888384787	0.025461165698374876
0301.png	0.3839845527012269	0.632877820731817
0239.png	0.3839909682469717	0.33470999977493193
0210.png	0.38669806345775326	0.35770445610925533
0412.png	0.3963929255945462	0.4162766553508454
0046.png	0.39643990947426877	0.5363216680301081
0163.png	0.3994324328123229	0.4927173021399182
0049.png	0.40148264068167067	0.11877296548400698
0432.png	0.4068976883125621	0.37872606999828473
0423.png	0.41606925163269726	0.3595466005288294
0111.png	0.41786002807728645	0.282054656922171
0178.png	0.4213797623802719	0.13169493848282693
0313.png	0.42170065359272785	0.3701864343761619
0066.png	0.4249788898793941	0.6334475962672237
a8.png	0.42882627468679324	0.32374065193655116
0270.png	0.42904880695668773	0.032871028796903234
0299.png	0.4296262597775897	0.27416266974278025
0269.png	0.43354900154301823	0.14107392661142795
0293.png	0.4357911473901095	0.2969440812479095
0289.png	0.4376577803989425	0.21823858815543865
0171.png	0.4400113318318608	0.39770853802727774
0026.png	0.44048357541657357	0.412659042714329
0183.png	0.4471465813782572	0.3727175080558539
a45.png	0.44940817286617696	0.23605967184622706
0006.png	0.4495505765207816	0.3365414149687724
0205.png	0.4527543494395324	0.06374393681409092
0236.png	0.45359335816001395	0.08187861352400637
0208.png	0.45518574448611304	0.2666329459370442
0048.png	0.4569274108655335	0.1377095313838248
0067.png	0.46840083965497437	0.4082687941730914
0408.png	0.46908197945717295	0.07798126811987735
0199.png	0.47077635307946203	0.3139246102435409
0251.png	0.47721631996505337	0.1859818747036198
0271.png	0.48338121188672745	0.11494567698347485
0406.png	0.48380558115937444	0.3250377145012257
0110.png	0.4897818610488568	0.25296165119687347
0320.png	0.49811332228985733	0.05505497558845711
0241.png	0.5001249315374557	0.2131742888082778
0244.png	0.5113288612073555	0.25940876105547017
0204.png	0.5155286128803229	0.16012779815288522
0174.png	0.536040648074161	0.2290404071829461
a46.png	0.5812912956676531	0.5822879273298079
0242.png	0.6035995189426995	0.2643210415003662
0168.png	0.6038031973319192	0.43732225547564807
0170.png	0.6192807831520712	0.3592913061392666
0410.png	0.6220172550107247	0.40061662248792135
0093.png	0.6261480982189891	0.0
0104.png	1000	0.0
0105.png	1000	0.0
