tumor iou:0.40552169516528613
07754142180371688	205324.0
0042.png	0.10821990427317028	0.845040564230095	235146.0
0018.png	0.11234451203758335	0.699814366614188	197424.0
0188.png	0.11926298638890659	0.6572380237387032	205066.0
0037.png	0.13407654723946325	0.9088483752454035	240489.0
0167.png	0.13638490848760224	0.8264167469562933	194205.0
0020.png	0.13895797087271866	0.5049085901450786	167908.0
0032.png	0.14070028301140206	0.7855963822276129	203411.0
0014.png	0.14516648070709043	0.06764749280672848	162652.0
0058.png	0.14556357492610206	0.47519995239818913	188711.0
0100.png	0.15051517448841703	0.48771179972523276	137336.0
0101.png	0.15594581213615244	0.13579884978605022	157857.0
0007.png	0.16122282252389838	0.7610824873743814	69873.0
0075.png	0.16319494327455145	0.8553734286418536	227087.0
0106.png	0.16436530710647407	0.22109962263693797	165093.0
a16.png	0.17006707115957131	0.5432906408046126	187319.0
0159.png	0.17139757624049504	0.268016807057371	150540.0
0065.png	0.17239558178031963	0.5808792377655787	102572.0
0203.png	0.17301674463098643	0.14982488087247206	150017.0
0040.png	0.17425305414087072	0.7275227346977599	189380.0
0189.png	0.17656204299380884	0.6632260700786597	214637.0
0274.png	0.17836067007585846	0.7375150895700051	202553.0
0240.png	0.18277924736364332	0.6910747769589987	137103.0
0275.png	0.1840514083836555	0.6577051953245296	183569.0
0421.png	0.18701728342580606	0.4122184319853642	150359.0
0077.png	0.19149468067554556	0.7121053487780359	229281.0
0323.png	0.1918231144854058	0.10136414160126646	148445.0
0256.png	0.19242307230587094	0.038102882159795695	137050.0
0324.png	0.194273241023002	0.057657681600435856	150509.0
0072.png	0.19619944592227917	0.16170589736788105	199801.0
0295.png	0.196833987317411	0.35658176937820446	140594.0
0286.png	0.19726529141093635	0.6693463524459781	168849.0
0268.png	0.19961824156240382	0.24248880148585164	109836.0
a18.png	0.2021533835426051	0.1371903478372481	154950.0
0033.png	0.20428122407934327	0.22095826893353943	32350.0
a13.png	0.2047802573737498	0.5042622045068866	189810.0
0013.png	0.20514023088705657	0.38871405809674475	163810.0
0038.png	0.20664846746793972	0.848992647364267	206463.0
0267.png	0.20732543093312278	0.06485408704929645	114349.0
a41.png	0.20777478318693204	0.6094579731056261	151863.0
a47.png	0.20823413058522397	0.12273973776673237	46524.0
0160.png	0.20865745400203914	0.12840324850854823	169650.0
0157.png	0.2091330264941528	0.05964505427255452	155235.0
a31.png	0.20918825395830504	0.4454831602140384	126465.0
0296.png	0.20953187954706207	0.5255948269405215	126569.0
0039.png	0.21006602908229943	0.6998667595682521	208729.0
a37.png	0.2108712232569963	0.4639748206538691	35260.0
0431.png	0.2109500454794954	0.73540453244056	138933.0
0254.png	0.2122571402456303	0.330211391485504	165055.0
a38.png	0.21485611649730615	0.265849102085091	33188.0
